gene_symbol	hgnc_id	entrez_id	count
ADRA2A	HGNC:281	Entrez:150	43
ADRA2B	HGNC:282	Entrez:151	38
ADRA2C	HGNC:283	Entrez:152	0
ADRB1	HGNC:285	Entrez:153	0
ADRB2	HGNC:286	Entrez:154	0
ADRB3	HGNC:288	Entrez:155	0
ADRM1	HGNC:15759	Entrez:11047	0
ADSL	HGNC:291	Entrez:158	0
ADSS1	HGNC:20093	Entrez:122622	0
ADSS2	HGNC:292	Entrez:159	0
ADTRP	HGNC:21214	Entrez:84830	0
AEBP1	HGNC:303	Entrez:165	79
AEBP2	HGNC:24051	Entrez:121536	0
AEN	HGNC:25722	Entrez:64782	38
AFAP1	HGNC:24017	Entrez:60312	85
AFAP1-AS1	HGNC:28141	Entrez:84740	0
AFAP1L1	HGNC:26714	Entrez:134265	50
AFAP1L2	HGNC:25901	Entrez:84632	75
AFDN	HGNC:7137	Entrez:4301	0
AFDN-DT	HGNC:21236	Entrez:653483	0
AFF1	HGNC:7135	Entrez:4299	107
AFF1-AS1	HGNC:53447	Entrez:100506746	0
AFF2	HGNC:3776	Entrez:2334	0
AFF2-IT1	HGNC:41334	Entrez:100874269	0
AFF3	HGNC:6473	Entrez:3899	99
AFF4	HGNC:17869	Entrez:27125	61
AFF4-DT	HGNC:55235	Entrez:118597833	0
AFF4P1	HGNC:56526	Entrez:127460875	0
AFG1L	HGNC:16411	Entrez:246269	0
AFG2A	HGNC:18119	Entrez:166378	0
AFG2B	HGNC:28762	Entrez:79029	0
AFG3L1P	HGNC:314	Entrez:172	0
AFG3L2	HGNC:315	Entrez:10939	38
AFG3L2P1	HGNC:24169	Entrez:347028	0
AFM	HGNC:316	Entrez:173	46
AFMID	HGNC:20910	Entrez:125061	0
AFP	HGNC:317	Entrez:174	26
AFTPH	HGNC:25951	Entrez:54812	89
AFTPH-DT	HGNC:52788	Entrez:101927402	0
AGA	HGNC:318	Entrez:175	0
AGA-DT	HGNC:27730	Entrez:285500	0
AGAP1	HGNC:16922	Entrez:116987	97
AGAP1-IT1	HGNC:41427	Entrez:100506749	0
AGAP10P	HGNC:23659	Entrez:653234	0
AGAP11	HGNC:29421	Entrez:119385	0
AGAP12P	HGNC:23661	Entrez:414224	0
AGAP13P	HGNC:23499	Entrez:728005	0
AGAP14P	HGNC:23660	Entrez:653259	0
AGAP2	HGNC:16921	Entrez:116986	39
AGAP2-AS1	HGNC:48633	Entrez:100130776	0
AGAP3	HGNC:16923	Entrez:116988	51
AGAP4	HGNC:23459	Entrez:119016	0
AGAP5	HGNC:23467	Entrez:729092	23
AGAP6	HGNC:23466	Entrez:414189	100
AGAP7P	HGNC:23465	Entrez:653268	0
AGAP9	HGNC:23463	Entrez:642517	0
AGBL1	HGNC:26504	Entrez:123624	99
AGBL1-AS1	HGNC:48617	Entrez:727915	0
AGBL2	HGNC:26296	Entrez:79841	47
AGBL3	HGNC:27981	Entrez:340351	0
AGBL4	HGNC:25892	Entrez:84871	40
AGBL4-AS1	HGNC:41123	Entrez:101929721	0
AGBL4-IT1	HGNC:41482	Entrez:100874313	0
AGBL5	HGNC:26147	Entrez:60509	107
AGBL5-AS1	HGNC:41133	Entrez:100874031	0
AGBL5-IT1	HGNC:41484	Entrez:106481744	0
AGER	HGNC:320	Entrez:177	52
AGFG1	HGNC:5175	Entrez:3267	36
AGFG2	HGNC:5177	Entrez:3268	43
AGGF1	HGNC:24684	Entrez:55109	78
AGGF1P1	HGNC:38051	Entrez:100132380	0
AGGF1P10	HGNC:51747	Entrez:100288774	0
AGGF1P2	HGNC:38052	Entrez:644435	0
AGGF1P3	HGNC:38053	Entrez:391552	0
AGGF1P4	HGNC:38054	Entrez:100129351	0
AGGF1P5	HGNC:51741	Entrez:100128103	0
AGGF1P6	HGNC:51744	Entrez:106481737	0
AGGF1P7	HGNC:51740	Entrez:100132606	0
AGGF1P8	HGNC:51745	Entrez:100128804	0
AGGF1P9	HGNC:51746	Entrez:100127958	0
AGK	HGNC:21869	Entrez:55750	42
AGK-DT	HGNC:55356	Entrez:105375538	0
AGKP1	HGNC:37661	Entrez:359793	0
AGKP2	HGNC:55132	Entrez:392543	0
AGL	HGNC:321	Entrez:178	133
AGMAT	HGNC:18407	Entrez:79814	51
AGMO	HGNC:33784	Entrez:392636	90
AGO1	HGNC:3262	Entrez:26523	0
AGO2	HGNC:3263	Entrez:27161	0
AGO3	HGNC:18421	Entrez:192669	0
AGO4	HGNC:18424	Entrez:192670	0
AGPAT1	HGNC:324	Entrez:10554	0
AGPAT2	HGNC:325	Entrez:10555	18
AGPAT3	HGNC:326	Entrez:56894	25
AGPAT4	HGNC:20885	Entrez:56895	0
AGPAT4-IT1	HGNC:20988	Entrez:79992	0
AGPAT5	HGNC:20886	Entrez:55326	0
AGPAT5P1	HGNC:37709	Entrez:646231	0
AGPS	HGNC:327	Entrez:8540	0
AGR2	HGNC:328	Entrez:10551	0
AGR3	HGNC:24167	Entrez:155465	33
AGRN	HGNC:329	Entrez:375790	210
AGRP	HGNC:330	Entrez:181	0
AGT	HGNC:333	Entrez:183	71
AGTPBP1	HGNC:17258	Entrez:23287	82
AGTR1	HGNC:336	Entrez:185	41
AGTR2	HGNC:338	Entrez:186	0
AGTRAP	HGNC:13539	Entrez:57085	19
AGXT	HGNC:341	Entrez:189	60
AGXT2	HGNC:14412	Entrez:64902	49
AHCTF1	HGNC:24618	Entrez:25909	264
AHCTF1P1	HGNC:24620	Entrez:285116	0
AHCY	HGNC:343	Entrez:191	31
AHCYL1	HGNC:344	Entrez:10768	0
AHCYL2	HGNC:22204	Entrez:23382	0
AHCYP1	HGNC:44993	Entrez:340844	0
AHCYP2	HGNC:44994	Entrez:392387	0
AHCYP3	HGNC:44995	Entrez:402093	0
AHCYP4	HGNC:44996	Entrez:129560	0
AHCYP5	HGNC:44997	Entrez:391470	0
AHCYP6	HGNC:44998	Entrez:100419714	0
AHCYP7	HGNC:44999	Entrez:645486	0
AHCYP8	HGNC:45000	Entrez:107063538	0
AHDC1	HGNC:25230	Entrez:27245	109
AHI1	HGNC:21575	Entrez:54806	147
AHI1-DT	HGNC:32526	Entrez:100131814	0
AHNAK	HGNC:347	Entrez:79026	545
AHNAK2	HGNC:20125	Entrez:113146	747
AHR	HGNC:348	Entrez:196	0
AHRR	HGNC:346	Entrez:57491	90
AHSA1	HGNC:1189	Entrez:10598	0
AHSA2P	HGNC:20437	Entrez:130872	0
AHSG	HGNC:349	Entrez:197	31
AHSP	HGNC:18075	Entrez:51327	0
AICDA	HGNC:13203	Entrez:57379	0
AIDA	HGNC:25761	Entrez:64853	0
AIDAP1	HGNC:54663	Entrez:646050	0
AIDAP2	HGNC:54664	Entrez:646890	0
AIDAP3	HGNC:54665	Entrez:100128360	0
AIF1	HGNC:352	Entrez:199	17
AIF1L	HGNC:28904	Entrez:83543	0
AIFM1	HGNC:8768	Entrez:9131	0
AIFM1P1	HGNC:44884	Entrez:645120	0
AIFM2	HGNC:21411	Entrez:84883	55
AIFM3	HGNC:26398	Entrez:150209	59
AIG1	HGNC:21607	Entrez:51390	0
AIG1P1	HGNC:43926	Entrez:106479028	0
AIM2	HGNC:357	Entrez:9447	0
AIMP1	HGNC:10648	Entrez:9255	29
AIMP1P1	HGNC:16543	Entrez:170547	0
AIMP1P2	HGNC:43693	Entrez:100873064	0
AIMP2	HGNC:20609	Entrez:7965	0
AIP	HGNC:358	Entrez:9049	0
AIPL1	HGNC:359	Entrez:23746	44
AIRE	HGNC:360	Entrez:326	66
AIRIM	HGNC:26039	Entrez:54955	0
AIRN	HGNC:34515	Entrez:100271873	0
AJAP1	HGNC:30801	Entrez:55966	33
AJM1	HGNC:37284	Entrez:389813	0
AJUBA	HGNC:20250	Entrez:84962	28
AJUBA-DT	HGNC:55449	Entrez:107984660	0
AK1	HGNC:361	Entrez:203	18
AK2	HGNC:362	Entrez:204	32
AK2P1	HGNC:24037	Entrez:266920	0
AK2P2	HGNC:33542	Entrez:339736	0
AK3	HGNC:17376	Entrez:50808	9
AK3P2	HGNC:31099	Entrez:100419074	0
AK3P3	HGNC:39062	Entrez:100419075	0
AK3P4	HGNC:39063	Entrez:100129959	0
AK3P5	HGNC:39064	Entrez:100288319	0
AK3P6	HGNC:39065	Entrez:100873789	0
AK3P7	HGNC:56418	Entrez:127379742	0
AK4	HGNC:363	Entrez:205	0
AK4P1	HGNC:364	Entrez:206	0
AK4P2	HGNC:39066	Entrez:100132104	0
AK4P3	HGNC:21596	Entrez:645619	0
AK4P4	HGNC:39067	Entrez:100128705	0
AK4P5	HGNC:39068	Entrez:100526416	0
AK4P6	HGNC:39069	Entrez:649288	0
AK5	HGNC:365	Entrez:26289	23
AK6	HGNC:49151	Entrez:102157402	0
AK6P1	HGNC:51678	Entrez:100132086	0
AK6P2	HGNC:51679	Entrez:100128817	0
AK7	HGNC:20091	Entrez:122481	62
AK8	HGNC:26526	Entrez:158067	47
AK9	HGNC:33814	Entrez:221264	67
AKAIN1	HGNC:28285	Entrez:642597	0
AKAP1	HGNC:367	Entrez:8165	117
AKAP1-DT	HGNC:55339	Entrez:119139901	0
AKAP10	HGNC:368	Entrez:11216	0
AKAP11	HGNC:369	Entrez:11215	121
AKAP12	HGNC:370	Entrez:9590	126
AKAP13	HGNC:371	Entrez:11214	284
AKAP13-AS1	HGNC:55975	Entrez:123466214	0
AKAP14	HGNC:24061	Entrez:158798	0
AKAP17A	HGNC:18783	Entrez:8227	0
AKAP17BP	HGNC:38514	Entrez:139516	0
AKAP3	HGNC:373	Entrez:10566	93
AKAP4	HGNC:374	Entrez:8852	0
AKAP5	HGNC:375	Entrez:9495	29
AKAP6	HGNC:376	Entrez:9472	138
AKAP7	HGNC:377	Entrez:9465	0
AKAP8	HGNC:378	Entrez:10270	73
AKAP8L	HGNC:29857	Entrez:26993	51
AKAP8P1	HGNC:49758	Entrez:646114	0
AKAP9	HGNC:379	Entrez:10142	365
AKIP1	HGNC:1170	Entrez:56672	0
AKIRIN1	HGNC:25744	Entrez:79647	0
AKIRIN1P1	HGNC:50794	Entrez:100418731	0
AKIRIN1P2	HGNC:50797	Entrez:106480306	0
AKIRIN2	HGNC:21407	Entrez:55122	0
AKIRIN2P1	HGNC:50796	Entrez:100216487	0
AKNA	HGNC:24108	Entrez:80709	218
AKNAD1	HGNC:28398	Entrez:254268	76
AKR1A1	HGNC:380	Entrez:10327	45
AKR1B1	HGNC:381	Entrez:231	43
AKR1B10	HGNC:382	Entrez:57016	64
AKR1B10P1	HGNC:45062	Entrez:340888	0
AKR1B10P2	HGNC:45063	Entrez:643582	0
AKR1B15	HGNC:37281	Entrez:441282	19
AKR1B1P1	HGNC:420	Entrez:401982	0
AKR1B1P2	HGNC:425	Entrez:236	0
AKR1B1P3	HGNC:422	Entrez:729347	0
AKR1B1P4	HGNC:423	Entrez:390402	0
AKR1B1P5	HGNC:20002	Entrez:390482	0
AKR1B1P6	HGNC:33498	Entrez:100129769	0
AKR1B1P7	HGNC:33497	Entrez:126242	0
AKR1B1P8	HGNC:33496	Entrez:392525	0
AKR1C1	HGNC:384	Entrez:1645	78
AKR1C2	HGNC:385	Entrez:1646	31
AKR1C3	HGNC:386	Entrez:8644	85
AKR1C4	HGNC:387	Entrez:1109	0
AKR1C5P	HGNC:44679	Entrez:100996684	0
AKR1C6P	HGNC:44680	Entrez:389932	0
AKR1C7P	HGNC:44681	Entrez:648947	0
AKR1C8	HGNC:23469	Entrez:340811	0
AKR1D1	HGNC:388	Entrez:6718	0
AKR1D1P1	HGNC:11288	Entrez:80701	0
AKR1E2	HGNC:23437	Entrez:83592	0
AKR7A2	HGNC:389	Entrez:8574	51
AKR7A2P1	HGNC:24062	Entrez:246182	0
AKR7A2P2	HGNC:55059	Entrez:159007	0
AKR7A3	HGNC:390	Entrez:22977	0
AKR7L	HGNC:24056	Entrez:246181	54
AKT1	HGNC:391	Entrez:207	35
AKT1S1	HGNC:28426	Entrez:84335	0
AKT2	HGNC:392	Entrez:208	40
AKT3	HGNC:393	Entrez:10000	0
AKT3-IT1	HGNC:41304	Entrez:100874263	0
AKTIP	HGNC:16710	Entrez:64400	0
AKTIPP1	HGNC:56419	Entrez:101059924	0
AKTIPP2	HGNC:56420	Entrez:100130746	0
AKTIPP3	HGNC:56421	Entrez:100131233	0
ALAD	HGNC:395	Entrez:210	0
ALAS1	HGNC:396	Entrez:211	64
ALAS2	HGNC:397	Entrez:212	0
ALB	HGNC:399	Entrez:213	47
ALCAM	HGNC:400	Entrez:214	0
ALDH16A1	HGNC:28114	Entrez:126133	133
ALDH18A1	HGNC:9722	Entrez:5832	0
ALDH1A1	HGNC:402	Entrez:216	0
ALDH1A2	HGNC:15472	Entrez:8854	18
ALDH1A2-AS1	HGNC:27515	Entrez:283665	0
ALDH1A3	HGNC:409	Entrez:220	24
ALDH1A3-AS1	HGNC:55416	Entrez:101927751	0
ALDH1B1	HGNC:407	Entrez:219	63
ALDH1L1	HGNC:3978	Entrez:10840	143
ALDH1L1-AS1	HGNC:40244	Entrez:100874204	0
ALDH1L1-AS2	HGNC:42446	Entrez:100862662	0
ALDH1L2	HGNC:26777	Entrez:160428	91
ALDH2	HGNC:404	Entrez:217	28
ALDH3A1	HGNC:405	Entrez:218	81
ALDH3A2	HGNC:403	Entrez:224	23
ALDH3B1	HGNC:410	Entrez:221	0
ALDH3B2	HGNC:411	Entrez:222	102
ALDH4A1	HGNC:406	Entrez:8659	69
ALDH5A1	HGNC:408	Entrez:7915	30
ALDH6A1	HGNC:7179	Entrez:4329	63
ALDH7A1	HGNC:877	Entrez:501	0
ALDH7A1P1	HGNC:878	Entrez:541	0
ALDH7A1P2	HGNC:879	Entrez:542	0
ALDH7A1P3	HGNC:880	Entrez:543	0
ALDH7A1P4	HGNC:881	Entrez:544	0
ALDH8A1	HGNC:15471	Entrez:64577	35
ALDH9A1	HGNC:412	Entrez:223	47
ALDOA	HGNC:414	Entrez:226	36
ALDOAP1	HGNC:415	Entrez:391538	0
ALDOAP2	HGNC:416	Entrez:228	0
ALDOB	HGNC:417	Entrez:229	41
ALDOC	HGNC:418	Entrez:230	29
ALG1	HGNC:18294	Entrez:56052	67
ALG10	HGNC:23162	Entrez:84920	55
ALG10B	HGNC:31088	Entrez:144245	82
ALG11	HGNC:32456	Entrez:440138	40
ALG12	HGNC:19358	Entrez:79087	0
ALG13	HGNC:30881	Entrez:79868	0
ALG13-AS1	HGNC:41277	Entrez:106478971	0
ALG14	HGNC:28287	Entrez:199857	0
ALG14-AS1	HGNC:41192	Entrez:101928098	0
ALG1L10P	HGNC:44379	Entrez:106479037	0
ALG1L11P	HGNC:44380	Entrez:106480789	0
ALG1L12P	HGNC:44381	Entrez:100421097	0
ALG1L13P	HGNC:44382	Entrez:106479038	0
ALG1L14P	HGNC:44383	Entrez:100996649	0
ALG1L15P	HGNC:44384	Entrez:730086	0
ALG1L1P	HGNC:33721	Entrez:200810	0
ALG1L2	HGNC:37258	Entrez:644974	0
ALG1L3P	HGNC:44372	Entrez:100132066	0
ALG1L5P	HGNC:44374	Entrez:647415	0
ALG1L6P	HGNC:44375	Entrez:339879	0
ALG1L7P	HGNC:44376	Entrez:728263	0
ALG1L8P	HGNC:44377	Entrez:645015	0
ALG1L9P	HGNC:44378	Entrez:285407	0
ALG2	HGNC:23159	Entrez:85365	44
ALG3	HGNC:23056	Entrez:10195	38
ALG3P1	HGNC:45159	Entrez:442131	0
ALG5	HGNC:20266	Entrez:29880	15
ALG6	HGNC:23157	Entrez:29929	0
ALG8	HGNC:23161	Entrez:79053	42
ALG9	HGNC:15672	Entrez:79796	83
ALG9-IT1	HGNC:41409	Entrez:100874303	0
ALK	HGNC:427	Entrez:238	114
ALKAL1	HGNC:33775	Entrez:389658	0
ALKAL2	HGNC:27683	Entrez:285016	0
ALKBH1	HGNC:17911	Entrez:8846	40
ALKBH2	HGNC:32487	Entrez:121642	39
ALKBH3	HGNC:30141	Entrez:221120	68
ALKBH3-AS1	HGNC:48670	Entrez:100507300	0
ALKBH4	HGNC:21900	Entrez:54784	40
ALKBH5	HGNC:25996	Entrez:54890	11
ALKBH6	HGNC:28243	Entrez:84964	22
ALKBH7	HGNC:21306	Entrez:84266	0
ALKBH8	HGNC:25189	Entrez:91801	32
ALLC	HGNC:17377	Entrez:55821	87
ALMS1	HGNC:428	Entrez:7840	462
ALMS1-IT1	HGNC:41305	Entrez:100874291	0
ALMS1P1	HGNC:29586	Entrez:200420	0
ALOX12	HGNC:429	Entrez:239	50
ALOX12-AS1	HGNC:51342	Entrez:100506713	0
ALOX12B	HGNC:430	Entrez:242	61
ALOX12P1	HGNC:431	Entrez:243	0
ALOX12P2	HGNC:432	Entrez:245	0
ALOX15	HGNC:433	Entrez:246	113
ALOX15B	HGNC:434	Entrez:247	65
ALOX15P1	HGNC:13742	Entrez:100652883	0
ALOX15P2	HGNC:39027	Entrez:642959	0
ALOX5	HGNC:435	Entrez:240	0
ALOX5AP	HGNC:436	Entrez:241	0
ALOXE3	HGNC:13743	Entrez:59344	69
ALOXE3P1	HGNC:44238	Entrez:100420216	0
ALPG	HGNC:441	Entrez:251	0
ALPI	HGNC:437	Entrez:248	48
ALPK1	HGNC:20917	Entrez:80216	111
ALPK2	HGNC:20565	Entrez:115701	258
ALPK3	HGNC:17574	Entrez:57538	143
ALPL	HGNC:438	Entrez:249	40
ALPP	HGNC:439	Entrez:250	54
ALPPP	HGNC:14016	Entrez:260330	0
ALS2	HGNC:443	Entrez:57679	78
ALS2CL	HGNC:20605	Entrez:259173	147
ALX1	HGNC:1494	Entrez:8092	0
ALX3	HGNC:449	Entrez:257	12
ALX4	HGNC:450	Entrez:60529	36
ALYREF	HGNC:19071	Entrez:10189	0
AMACR	HGNC:451	Entrez:23600	0
AMBN	HGNC:452	Entrez:258	80
AMBP	HGNC:453	Entrez:259	0
AMBRA1	HGNC:25990	Entrez:55626	52
AMD1	HGNC:457	Entrez:262	9
AMD1P1	HGNC:44898	Entrez:100133024	0
AMD1P2	HGNC:460	Entrez:263	0
AMD1P3	HGNC:51608	Entrez:728931	0
AMD1P4	HGNC:51609	Entrez:100129761	0
AMDHD1	HGNC:28577	Entrez:144193	0
AMDHD2	HGNC:24262	Entrez:51005	68
AMELX	HGNC:461	Entrez:265	0
AMELY	HGNC:462	Entrez:266	0
AMER1	HGNC:26837	Entrez:139285	0
AMER2	HGNC:26360	Entrez:219287	46
AMER3	HGNC:26771	Entrez:205147	89
AMFR	HGNC:463	Entrez:267	32
AMH	HGNC:464	Entrez:268	0
AMHR2	HGNC:465	Entrez:269	0
AMIGO1	HGNC:20824	Entrez:57463	9
AMIGO2	HGNC:24073	Entrez:347902	0
AMIGO3	HGNC:24075	Entrez:386724	44
AMLCR2	HGNC:466	Entrez:9163	0
AMMECR1	HGNC:467	Entrez:9949	0
AMMECR1-IT1	HGNC:41306	Entrez:100874352	0
AMMECR1L	HGNC:28658	Entrez:83607	0
AMMECR1LP1	HGNC:39809	Entrez:100420921	0
AMN	HGNC:14604	Entrez:81693	0
AMN1	HGNC:27281	Entrez:196394	3
AMOT	HGNC:17810	Entrez:154796	0
AMOTL1	HGNC:17811	Entrez:154810	49
AMOTL2	HGNC:17812	Entrez:51421	74
AMPD1	HGNC:468	Entrez:270	113
AMPD2	HGNC:469	Entrez:271	36
AMPD3	HGNC:470	Entrez:272	94
AMPH	HGNC:471	Entrez:273	59
AMT	HGNC:473	Entrez:275	51
AMTN	HGNC:33188	Entrez:401138	0
AMY1A	HGNC:474	Entrez:276	0
AMY1B	HGNC:475	Entrez:277	0
AMY1C	HGNC:476	Entrez:278	0
AMY2A	HGNC:477	Entrez:279	0
AMY2B	HGNC:478	Entrez:280	54
AMYP1	HGNC:479	Entrez:281	0
AMZ1	HGNC:22231	Entrez:155185	113
AMZ2	HGNC:28041	Entrez:51321	30
AMZ2P1	HGNC:26491	Entrez:201283	0
AMZ2P2	HGNC:38072	Entrez:100421018	0
AMZ2P3	HGNC:54911	Entrez:100128929	0
ANAPC1	HGNC:19988	Entrez:64682	83
ANAPC10	HGNC:24077	Entrez:10393	0
ANAPC10P1	HGNC:33976	Entrez:729198	0
ANAPC11	HGNC:14452	Entrez:51529	9
ANAPC13	HGNC:24540	Entrez:25847	0
ANAPC15	HGNC:24531	Entrez:25906	0
ANAPC15P1	HGNC:54888	Entrez:100128808	0
ANAPC15P2	HGNC:54889	Entrez:117751731	0
ANAPC16	HGNC:26976	Entrez:119504	11
ANAPC1P1	HGNC:44150	Entrez:100286979	0
ANAPC1P2	HGNC:54708	Entrez:285074	0
ANAPC1P3	HGNC:54709	Entrez:100420889	0
ANAPC1P4	HGNC:54710	Entrez:730268	0
ANAPC1P5	HGNC:54711	Entrez:100420890	0
ANAPC1P6	HGNC:54712	Entrez:402096	0
ANAPC2	HGNC:19989	Entrez:29882	46
ANAPC4	HGNC:19990	Entrez:29945	0
ANAPC5	HGNC:15713	Entrez:51433	36
ANAPC7	HGNC:17380	Entrez:51434	0
ANCR	HGNC:482	Entrez:282	0
ANG	HGNC:483	Entrez:283	31
ANGEL1	HGNC:19961	Entrez:23357	45
ANGEL2	HGNC:30534	Entrez:90806	52
ANGPT1	HGNC:484	Entrez:284	15
ANGPT2	HGNC:485	Entrez:285	0
ANGPT4	HGNC:487	Entrez:51378	0
ANGPTL1	HGNC:489	Entrez:9068	0
ANGPTL2	HGNC:490	Entrez:23452	31
ANGPTL3	HGNC:491	Entrez:27329	0
ANGPTL4	HGNC:16039	Entrez:51129	0
ANGPTL5	HGNC:19705	Entrez:253935	28
ANGPTL6	HGNC:23140	Entrez:83854	63
ANGPTL7	HGNC:24078	Entrez:10218	40
ANGPTL8	HGNC:24933	Entrez:55908	0
ANHX	HGNC:40024	Entrez:647589	0
ANK1	HGNC:492	Entrez:286	180
ANK2	HGNC:493	Entrez:287	365
ANK2-AS1	HGNC:40076	Entrez:105377373	0
ANK3	HGNC:494	Entrez:288	373
ANK3-DT	HGNC:54102	Entrez:105378320	0
ANKAR	HGNC:26350	Entrez:150709	91
ANKDD1A	HGNC:28002	Entrez:348094	77
ANKDD1B	HGNC:32525	Entrez:728780	0
ANKEF1	HGNC:15803	Entrez:63926	112
ANKFN1	HGNC:26766	Entrez:162282	92
ANKFY1	HGNC:20763	Entrez:51479	89
ANKH	HGNC:15492	Entrez:56172	0
ANKH-DT	HGNC:55234	Entrez:118597842	0
ANKHD1	HGNC:24714	Entrez:54882	113
ANKHD1-DT	HGNC:55564	Entrez:121232368	0
ANKHD1-EIF4EBP3	HGNC:33530	Entrez:404734	113
ANKIB1	HGNC:22215	Entrez:54467	69
ANKK1	HGNC:21027	Entrez:255239	89
ANKLE1	HGNC:26812	Entrez:126549	69
ANKLE2	HGNC:29101	Entrez:23141	116
ANKMY1	HGNC:20987	Entrez:51281	122
ANKMY2	HGNC:25370	Entrez:57037	0
ANKRA2	HGNC:13208	Entrez:57763	0
ANKRD1	HGNC:15819	Entrez:27063	0
ANKRD10	HGNC:20265	Entrez:55608	0
ANKRD10-IT1	HGNC:39891	Entrez:100505494	0
ANKRD11	HGNC:21316	Entrez:29123	262
ANKRD11P1	HGNC:54737	Entrez:100287912	0
ANKRD11P2	HGNC:54738	Entrez:100419906	0
ANKRD12	HGNC:29135	Entrez:23253	98
ANKRD13A	HGNC:21268	Entrez:88455	76
ANKRD13B	HGNC:26363	Entrez:124930	17
ANKRD13C	HGNC:25374	Entrez:81573	0
ANKRD13D	HGNC:27880	Entrez:338692	29
ANKRD16	HGNC:23471	Entrez:54522	0
ANKRD17	HGNC:23575	Entrez:26057	89
ANKRD17-DT	HGNC:55556	Entrez:102724832	0
ANKRD18A	HGNC:23643	Entrez:253650	0
ANKRD18B	HGNC:23644	Entrez:441459	0
ANKRD18CP	HGNC:43601	Entrez:101926917	0
ANKRD18DP	HGNC:28016	Entrez:348840	0
ANKRD18EP	HGNC:43609	Entrez:100131031	0
ANKRD18FP	HGNC:56404	Entrez:127379688	0
ANKRD19P	HGNC:22567	Entrez:138649	0
ANKRD2	HGNC:495	Entrez:26287	0
ANKRD20A1	HGNC:23665	Entrez:84210	0
ANKRD20A10P	HGNC:39707	Entrez:100421422	0
ANKRD20A11P	HGNC:42024	Entrez:391267	0
ANKRD20A12P	HGNC:43603	Entrez:100874392	0
ANKRD20A13P	HGNC:43604	Entrez:100132733	0
ANKRD20A14P	HGNC:43605	Entrez:100533719	0
ANKRD20A15P	HGNC:43606	Entrez:100533720	0
ANKRD20A16P	HGNC:43607	Entrez:100421427	0
ANKRD20A17P	HGNC:43608	Entrez:100421363	0
ANKRD20A18P	HGNC:23756	Entrez:391269	0
ANKRD20A19P	HGNC:42737	Entrez:400110	0
ANKRD20A20P	HGNC:32319	Entrez:728788	0
ANKRD20A21P	HGNC:52329	Entrez:102723552	0
ANKRD20A2P	HGNC:31979	Entrez:441430	0
ANKRD20A3P	HGNC:31981	Entrez:441425	0
ANKRD20A4P	HGNC:31982	Entrez:728747	0
ANKRD20A5P	HGNC:33833	Entrez:440482	0
ANKRD20A6P	HGNC:37714	Entrez:728157	0
ANKRD20A7P	HGNC:31980	Entrez:653436	0
ANKRD20A8P	HGNC:23666	Entrez:729171	0
ANKRD20A9P	HGNC:42023	Entrez:284232	0
ANKRD22	HGNC:28321	Entrez:118932	10
ANKRD23	HGNC:24470	Entrez:200539	0
ANKRD24	HGNC:29424	Entrez:170961	0
ANKRD26	HGNC:29186	Entrez:22852	125
ANKRD26P1	HGNC:32955	Entrez:124149	0
ANKRD26P2	HGNC:39687	Entrez:646929	0
ANKRD26P3	HGNC:39689	Entrez:100101938	0
ANKRD26P4	HGNC:39690	Entrez:100873882	0
ANKRD27	HGNC:25310	Entrez:84079	110
ANKRD28	HGNC:29024	Entrez:23243	55
ANKRD29	HGNC:27110	Entrez:147463	25
ANKRD30A	HGNC:17234	Entrez:91074	164
ANKRD30B	HGNC:24165	Entrez:374860	44
ANKRD30BL	HGNC:35167	Entrez:554226	0
ANKRD30BP1	HGNC:19722	Entrez:642460	0
ANKRD30BP2	HGNC:16620	Entrez:149992	0
ANKRD30BP3	HGNC:27873	Entrez:338579	0
ANKRD31	HGNC:26853	Entrez:256006	0
ANKRD33	HGNC:13788	Entrez:341405	44
ANKRD33B	HGNC:35240	Entrez:651746	0
ANKRD33B-AS1	HGNC:41298	Entrez:100874247	0
ANKRD33BP1	HGNC:56293	Entrez:100419920	0
ANKRD33BP10	HGNC:56302	Entrez:100420022	0
ANKRD33BP2	HGNC:56294	Entrez:100129384	0
ANKRD33BP3	HGNC:56295	Entrez:100507606	0
ANKRD33BP4	HGNC:56296	Entrez:100652976	0
ANKRD33BP5	HGNC:56297	Entrez:100287028	0
ANKRD33BP6	HGNC:56298	Entrez:100507561	0
ANKRD33BP7	HGNC:56299	Entrez:100420024	0
ANKRD33BP8	HGNC:56300	Entrez:100420021	0
ANKRD33BP9	HGNC:56301	Entrez:100420025	0
ANKRD34A	HGNC:27639	Entrez:284615	16
ANKRD34B	HGNC:33736	Entrez:340120	0
ANKRD34C	HGNC:33888	Entrez:390616	0
ANKRD34C-AS1	HGNC:48618	Entrez:729911	0
ANKRD35	HGNC:26323	Entrez:148741	165
ANKRD36	HGNC:24079	Entrez:375248	56
ANKRD36B	HGNC:29333	Entrez:57730	0
ANKRD36BP1	HGNC:28169	Entrez:84832	0
ANKRD36BP2	HGNC:33607	Entrez:645784	0
ANKRD36C	HGNC:32946	Entrez:400986	66
ANKRD36P1	HGNC:37759	Entrez:100132420	0
ANKRD37	HGNC:29593	Entrez:353322	0
ANKRD39	HGNC:28640	Entrez:51239	0
ANKRD40	HGNC:28233	Entrez:91369	29
ANKRD40CL	HGNC:26080	Entrez:55018	0
ANKRD42	HGNC:26752	Entrez:338699	0
